region,zone,woreda,school_name,admin_code,geometry,lat,lon
Amhara,Debub Wollo,Wegedie,Lemi,S0304160022,POINT (38.84236 10.673287),10.673287,38.84236
Amhara,Debub Wollo,Wegedie,Ageyo,S0304160372,POINT (38.80145 10.599488),10.599488,38.80145
Amhara,Debub Wollo,Wegedie,Lenecho,S0304160132,POINT (38.84325 10.67203),10.67203,38.84325
Amhara,Debub Wollo,Wegedie,Telu Alenegie,S0304160292,POINT (38.829304 10.637528),10.637528,38.829304
Amhara,Debub Wollo,Wegedie,Wogedi 1,S0304160202,POINT (38.75807 10.594275),10.594275,38.75807
Amhara,Debub Wollo,Wegedie,Korechasie,S0304160282,POINT (38.82299 10.638007),10.638007,38.82299
Amhara,Debub Wollo,Wegedie,Sika Shimebera,S0304160032,POINT (38.801853 10.602177),10.602177,38.801853
Amhara,Debub Wollo,Wegedie,Demasko k- 2,S0304160592,POINT (38.89098 10.70748),10.70748,38.89098
Amhara,Debub Wollo,Wegedie,Torengie,S0304161312,POINT (38.802563 10.600819),10.600819,38.802563
Amhara,Debub Wollo,Wegedie,Wariho,S0304162292,POINT (38.838 10.663862),10.663862,38.838
Amhara,Debub Wollo,Wegedie,Demaseko kuter1,S0304160122,POINT (38.89082 10.706724),10.706724,38.89082
Amhara,Debub Wollo,Wegedie,Tayu,S0304160142,POINT (38.82887 10.638579),10.638579,38.82887
Amhara,Debub Wollo,Wegedie,Kuret,S0304160402,POINT (38.841724 10.674033),10.674033,38.841724
Amhara,Debub Wollo,Wegedie,Wogedie Kutr 2,S0304160572,POINT (38.754963 10.589098),10.589098,38.754963
Amhara,Debub Wollo,Wegedie,Makefet,S0304163203,POINT (38.7052 10.4858),10.4858,38.7052
Amhara,Debub Wollo,Wegedie,Gorenj General Sec,S0304160083,POINT (38.705475 10.484795),10.484795,38.705475
Amhara,Debub Wollo,Wegedie,Wogedi,S0304160013,POINT (38.749786 10.588546),10.588546,38.749786
Amhara,Debub Wollo,Wegedie,Lemi,S0304162193,POINT (38.848152 10.675285),10.675285,38.848152
Amhara,Semen Showa,Menz Gira Mider,Tsehay Sina,S0305050622,POINT (39.5588 10.2963),10.2963,39.5588
Amhara,Semen Showa,Menz Gira Mider,Mujan,S0305051292,POINT (39.7479 10.4262),10.4262,39.7479
Amhara,Semen Showa,Menz Gira Mider,Aganchet,S0305050882,POINT (39.7464 10.3487),10.3487,39.7464
Amhara,Semen Showa,Menz Gira Mider,Wohaye,S0305051042,POINT (39.6867 10.3483),10.3483,39.6867
Amhara,Semen Showa,Menz Gira Mider,Teter Amba,S0305050902,POINT (39.6492 10.4492),10.4492,39.6492
Amhara,Semen Showa,Menz Gira Mider,Seray Dega,S0305050842,POINT (39.6238 10.3112),10.3112,39.6238
Amhara,Semen Showa,Menz Gira Mider,Lamber,S0305050972,POINT (39.5055 10.3902),10.3902,39.5055
Amhara,Semen Showa,Menz Gira Mider,Das Amba,S0305051242,POINT (39.5253 10.2213),10.2213,39.5253
Amhara,Semen Showa,Menz Gira Mider,Seredej,S0305050592,POINT (39.6701 10.3999),10.3999,39.6701
Amhara,Semen Showa,Menz Gira Mider,Senamba,S0305051012,POINT (39.546 10.3878),10.3878,39.546
Amhara,Semen Showa,Menz Gira Mider,Workamba,S0305051022,POINT (39.4674 10.4132),10.4132,39.4674
Amhara,Semen Showa,Menz Gira Mider,Tach Siregedel,S0305050722,POINT (39.7807 10.5184),10.5184,39.7807
Amhara,Semen Showa,Menz Gira Mider,Lemi,S0305050922,POINT (39.6436 10.4365),10.4365,39.6436
Amhara,Semen Showa,Menz Gira Mider,Tenechana Zeremeskel,S0305051052,POINT (39.577 10.3476),10.3476,39.577
Amhara,Semen Showa,Menz Gira Mider,Danchate,S0305051112,POINT (39.6413 10.3376),10.3376,39.6413
Amhara,Semen Showa,Menz Gira Mider,Addis Alem,S0305051162,POINT (39.7879 10.4472),10.4472,39.7879
Amhara,Semen Showa,Menz Gira Mider,Yedi,S0305051172,POINT (39.7833 10.2719),10.2719,39.7833
Amhara,Semen Showa,Menz Gira Mider,Maekele Selam,S0305051222,POINT (39.4689 10.3253),10.3253,39.4689
Amhara,Semen Showa,Menz Gira Mider,Defar kolla,S0305051252,POINT (39.8167 10.28),10.28,39.8167
Amhara,Semen Showa,Menz Gira Mider,Alfa Mider,S0305051332,POINT (39.7956 10.5192),10.5192,39.7956
Amhara,Semen Showa,Menz Gira Mider,Regreg,S0305050662,POINT (39.731 10.2892),10.2892,39.731
Amhara,Semen Showa,Menz Gira Mider,Alemgena,S0305050832,POINT (39.8053 10.4933),10.4933,39.8053
Amhara,Semen Showa,Menz Gira Mider,Lile Gedel,S0305050852,POINT (39.6399 10.4678),10.4678,39.6399
Amhara,Semen Showa,Menz Gira Mider,Masretie,S0305050912,POINT (39.6197 10.375),10.375,39.6197
Amhara,Semen Showa,Menz Gira Mider,Andnet,S0305050942,POINT (39.5943 10.412),10.412,39.5943
Amhara,Semen Showa,Menz Gira Mider,Adarash,S0305050962,POINT (39.752 10.3144),10.3144,39.752
Amhara,Semen Showa,Menz Gira Mider,Mehak0la,S0305051092,POINT (39.4393 10.321),10.321,39.4393
Amhara,Semen Showa,Menz Gira Mider,Zoma,S0305051212,POINT (39.6184 10.3458),10.3458,39.6184
Amhara,Semen Showa,Menz Gira Mider,Maekel,S0305051392,POINT (39.5536 10.4179),10.4179,39.5536
Amhara,Semen Showa,Menz Gira Mider,Birhan Chora,S0305050872,POINT (39.4471 10.3875),10.3875,39.4471
Amhara,Semen Showa,Menz Gira Mider,anaz tid,S0305051132,POINT (39.7127 10.4649),10.4649,39.7127
Amhara,Semen Showa,Menz Gira Mider,Atie das,S0305051142,POINT (39.6903 10.3139),10.3139,39.6903
Amhara,Semen Showa,Menz Gira Mider,Alem  Maya,S0305051262,POINT (39.7785 10.3329),10.3329,39.7785
Amhara,Semen Showa,Menz Gira Mider,Bagodi,S0305050642,POINT (39.6503 10.3567),10.3567,39.6503
Amhara,Semen Showa,Menz Gira Mider,Mowo Kola,S0305050792,POINT (39.4382 10.351),10.351,39.4382
Amhara,Semen Showa,Menz Gira Mider,Mashelawedema,S0305051002,POINT (39.5246 10.2347),10.2347,39.5246
Amhara,Semen Showa,Menz Gira Mider,Awekegn kola,S0305051202,POINT (39.704 10.4483),10.4483,39.704
Amhara,Semen Showa,Menz Gira Mider,Bergibi,S0305050862,POINT (39.5516 10.2224),10.2224,39.5516
Amhara,Semen Showa,Menz Gira Mider,Zara,S0305050932,POINT (39.6745 10.4343),10.4343,39.6745
Amhara,Semen Showa,Menz Gira Mider,Tebabe,S0305050982,POINT (39.7445 10.3979),10.3979,39.7445
Amhara,Semen Showa,Menz Gira Mider,Wonberya,S0305051062,POINT (39.5885 10.2774),10.2774,39.5885
Amhara,Semen Showa,Menz Gira Mider,Zela,S0305051182,POINT (39.7158 10.4302),10.4302,39.7158
Amhara,Semen Showa,Menz Gira Mider,Lewt Amba,S0305051312,POINT (39.6524 10.3023),10.3023,39.6524
Amhara,Semen Showa,Menz Gira Mider,Ashen,S0305050702,POINT (39.5902 10.3665),10.3665,39.5902
Amhara,Semen Showa,Menz Gira Mider,Tsehay Mewucha,S0305050712,POINT (39.8026 10.4734),10.4734,39.8026
Amhara,Semen Showa,Menz Gira Mider,Shola,S0305050732,POINT (39.7541 10.4473),10.4473,39.7541
Amhara,Semen Showa,Menz Gira Mider,Aftenete,S0305050772,POINT (39.6798 10.2534),10.2534,39.6798
Amhara,Semen Showa,Menz Gira Mider,Biruh Tesfa,S0305050992,POINT (39.8027 10.2856),10.2856,39.8027
Amhara,Semen Showa,Menz Gira Mider,Zata,S0305051072,POINT (39.56800000000001 10.3991),10.3991,39.568
Amhara,Semen Showa,Menz Gira Mider,Wozed,S0305051272,POINT (39.7839 10.4851),10.4851,39.7839
Amhara,Semen Showa,Menz Gira Mider,Guye Talete,S0305051322,POINT (39.6978 10.4008),10.4008,39.6978
Amhara,Semen Showa,Menz Gira Mider,Koso,S0305050682,POINT (39.5794 10.3203),10.3203,39.5794
Amhara,Semen Showa,Menz Gira Mider,Deferiga,S0305051372,POINT (39.7414 10.3663),10.3663,39.7414
Amhara,Semen Showa,Menz Gira Mider,Genezya,S0305051082,POINT (39.7223 10.2656),10.2656,39.7223
Amhara,Semen Showa,Menz Gira Mider,Kerada Meske,S0305051382,POINT (39.7118 10.5095),10.5095,39.7118
Amhara,Semen Showa,Menz Gira Mider,Kuri,S0305050812,POINT (39.7915 10.5273),10.5273,39.7915
Amhara,Semen Showa,Menz Gira Mider,Dig,S0305050752,POINT (39.655 10.2917),10.2917,39.655
Amhara,Semen Showa,Menz Gira Mider,Geragne,S0305050762,POINT (39.5885 10.4355),10.4355,39.5885
Amhara,Semen Showa,Menz Gira Mider,Gulaye,S0305051102,POINT (39.5234 10.3618),10.3618,39.5234
Amhara,Semen Showa,Menz Gira Mider,Ketema Mesno,S0305051122,POINT (39.5131 10.2457),10.2457,39.5131
Amhara,Semen Showa,Menz Gira Mider,Kuangoy,S0305050652,POINT (39.7751 10.529),10.529,39.7751
Amhara,Semen Showa,Menz Gira Mider,Kokeb,S0305050892,POINT (39.613 10.2546),10.2546,39.613
Amhara,Semen Showa,Menz Gira Mider,Deledy,S0305050612,POINT (39.6278 10.3982),10.3982,39.6278
Amhara,Semen Showa,Menz Gira Mider,Kosoyna Etapa,S0305050822,POINT (39.5192 10.4187),10.4187,39.5192
Amhara,Semen Showa,Menz Gira Mider,Enat Meda,S0305050952,POINT (39.4955 10.3457),10.3457,39.4955
Amhara,Semen Showa,Menz Gira Mider,Gult,S0305051152,POINT (39.6925 10.3696),10.3696,39.6925
Amhara,Semen Showa,Menz Gira Mider,Keula,S0305050672,POINT (39.7532 10.4656),10.4656,39.7532
Amhara,Semen Showa,Menz Gira Mider,Katencha,S0305051192,POINT (39.7218 10.2664),10.2664,39.7218
Amhara,Semen Showa,Menz Gira Mider,Ediget,S0305050632,POINT (39.6523 10.307),10.307,39.6523
Amhara,Semen Showa,Minz Keya Gibrel,Zemero,S0305200262,POINT (39.458157 10.2297),10.2297,39.458157
Amhara,Semen Showa,Menz Gira Mider,Dawit,S0305050692,POINT (39.4562 10.3909),10.3909,39.4562
Amhara,Semen Showa,Menz Gira Mider,wozed secondery scool,S0305052353,POINT (39.5567 10.299),10.299,39.5567
Amhara,Semen Showa,Menz Gira Mider,Tsehay sena,S0305052893,POINT (39.781 10.4859),10.4859,39.781
Amhara,Semen Gonder,Debark zuria,Dalidema,S0301040242,POINT (37.5499 13.3489),13.3489,37.5499
Amhara,Semen Gonder,Debark zuria,Charduka,S0301040202,POINT (37.6058 13.2913),13.2913,37.6058
Amhara,Semen Gonder,Debark zuria,Bizaba,S0301040162,POINT (37.677 13.2417),13.2417,37.677
Amhara,Semen Gonder,Debark zuria,Dariya,S0301040392,POINT (37.7068 13.3405),13.3405,37.7068
Amhara,Semen Gonder,Debark zuria,Guagua,S0301041412,POINT (37.808582 13.15142),13.15142,37.808582
Amhara,Semen Gonder,Debark zuria,Dure Anbesa,S0301040332,POINT (37.800083 13.154879),13.154879,37.800083
Amhara,Semen Gonder,Debark zuria,Mecheka,S0301043682,POINT (37.826706 13.15692),13.15692,37.826706
Amhara,Semen Gonder,Debark zuria,Tirahena,S0301040142,POINT (37.773724 13.186557),13.186557,37.773724
Amhara,Semen Gonder,Debark zuria,Adebabay,S0301040492,POINT (38.038364 13.154072),13.154072,38.038364
Amhara,Semen Gonder,Debark zuria,Barietahod,S0301040462,POINT (37.993732 13.132255),13.132255,37.993732
Amhara,Semen Gonder,Debark zuria,Chila,S0301041392,POINT (37.992786 13.155292),13.155292,37.992786
Amhara,Semen Gonder,Debark zuria,Tegrie Bado,S0301040042,POINT (37.9581 13.16095),13.16095,37.9581
Amhara,Semen Gonder,Debark zuria,Amagit,S0301040592,POINT (37.954166 13.119925),13.119925,37.954166
Amhara,Semen Gonder,Debark zuria,Dildey,S0301042792,POINT (37.911816 13.1368),13.1368,37.911816
Amhara,Semen Gonder,Debark zuria,Ambaras Kutir 2,S0301041382,POINT (37.91701 13.145842),13.145842,37.91701
Amhara,Semen Gonder,Debark zuria,Dib bahir,S0301040232,POINT (37.890747 13.242825),13.242825,37.890747
Amhara,Semen Gonder,Debark zuria,zebzba,S0301044952,POINT (37.928596 13.090613),13.090613,37.928596
Amhara,Semen Gonder,Debark zuria,Wogamba,S0301042822,POINT (37.913944 13.123108),13.123108,37.913944
Amhara,Semen Gonder,Debark zuria,Kuha,S0301040372,POINT (37.920055 13.107173),13.107173,37.920055
Amhara,Semen Gonder,Debark zuria,Woyiraye,S0301041402,POINT (37.934753 13.064745),13.064745,37.934753
Amhara,Semen Gonder,Debark zuria,Zebena,S0301042772,POINT (37.86454000000001 13.157057),13.157057,37.86454
Amhara,Semen Gonder,Debark zuria,Meskel Awura,S0301040582,POINT (37.96359 13.11012),13.11012,37.96359
Amhara,Semen Gonder,Debark zuria,Abuye Gicha,S0301040132,POINT (37.99432 13.156818),13.156818,37.99432
Amhara,Semen Gonder,Debark zuria,Milegbesa,S0301040052,POINT (37.911396 13.161831),13.161831,37.911396
Amhara,Semen Gonder,Debark zuria,Adera Hitsan,S0301040322,POINT (37.85126500000001 13.100806),13.100806,37.851265
Amhara,Semen Gonder,Debark zuria,Qebeshiha,S0301040602,POINT (37.879223 13.143871),13.143871,37.879223
Amhara,Semen Gonder,Debark zuria,Saneslet Ber,S0301040472,POINT (37.92585800000001 13.161966),13.161966,37.925858
Amhara,Semen Gonder,Debark zuria,Sebren,S0301040182,POINT (37.921062 13.161315),13.161315,37.921062
Tigray,Western,Tsegede,Dengel,S0106020602,POINT (37.60426 13.394002),13.394002,37.60426
Amhara,Semen Gonder,Debark zuria,gerzne,S0301044982,POINT (37.869183 13.081148),13.081148,37.869183
Amhara,Semen Gonder,Debark zuria,Mikara,S0301042742,POINT (37.882996 13.119244),13.119244,37.882996
Amhara,Semen Gonder,Debark zuria,Kino Mender 1,S0301042762,POINT (37.88858 13.106927),13.106927,37.88858
Amhara,Semen Gonder,Debark zuria,Kino mender 2,S0301042752,POINT (37.888603 13.07946),13.07946,37.888603
Amhara,Semen Gonder,Debark zuria,Belese,S0301040122,POINT (38.030373 13.120987),13.120987,38.030373
Amhara,Semen Gonder,Debark zuria,Sela,S0301043712,POINT (38.034767 13.098017),13.098017,38.034767
Amhara,Semen Gonder,Debark zuria,Medrea,S0301045052,POINT (37.784115 13.160994),13.160994,37.784115
Amhara,Semen Gonder,Debark zuria,Adisegie,S0301040192,POINT (37.78802 13.14073),13.14073,37.78802
Amhara,Semen Gonder,Debark zuria,menjro,S0301044942,POINT (37.773426 13.171503),13.171503,37.773426
Amhara,Semen Gonder,Debark zuria,Madekoko,S0301042812,POINT (37.77058 13.160033),13.160033,37.77058
Amhara,Semen Gonder,Debark zuria,Adi Kebero,S0301040382,POINT (37.79179 13.1470585),13.1470585,37.79179
Amhara,Semen Gonder,Debark zuria,Woged,S0301040282,POINT (37.770973 13.18575),13.18575,37.770973
Amhara,Semen Gonder,Debark zuria,Aregin,S0301040312,POINT (37.854145 13.161655),13.161655,37.854145
Amhara,Semen Gonder,Debark zuria,Adehnesie,S0301045042,POINT (37.84306 13.160697),13.160697,37.84306
Amhara,Semen Gonder,Debark zuria,Abonsmaile,S0301045062,POINT (37.799572 13.149175),13.149175,37.799572
Amhara,Semen Gonder,Debark zuria,Adi Gagira,S0301040082,POINT (37.758373 13.12821),13.12821,37.758373
Amhara,Semen Gonder,Debark zuria,Adezanday,S0301040562,POINT (37.770145 13.180105),13.180105,37.770145
Amhara,Semen Gonder,Debark zuria,Adagat,S0301040072,POINT (37.773003 13.164977),13.164977,37.773003
Amhara,Semen Gonder,Debark zuria,Bekulow Mankeya,S0301045002,POINT (37.888924 13.255287),13.255287,37.888924
Amhara,Semen Gonder,Debark zuria,Segseg,S0301040552,POINT (37.884285 13.217283),13.217283,37.884285
Amhara,Semen Gonder,Debark zuria,Jiroesen,S0301040212,POINT (37.879395 13.268572),13.268572,37.879395
Amhara,Semen Gonder,Debark zuria,Dimeto,S0301040352,POINT (37.793045 13.160849),13.160849,37.793045
Amhara,Semen Gonder,Debark zuria,Worke Amba,S0301040032,POINT (37.93688 13.137245),13.137245,37.93688
Amhara,Semen Gonder,Debark zuria,Wurasha,S0301040612,POINT (37.8482 13.221),13.221,37.8482
Amhara,Semen Gonder,Debark zuria,Chank,S0301040102,POINT (37.8242 13.1579),13.1579,37.8242
Amhara,Semen Gonder,Debark zuria,Mayileham,S0301040362,POINT (37.7226 13.2905),13.2905,37.7226
Amhara,Semen Gonder,Debark zuria,Tsiyon,S0301040062,POINT (38.0736 13.1932),13.1932,38.0736
Amhara,Semen Gonder,Debark zuria,Kega wonz,S0301042732,POINT (37.8596 13.1063),13.1063,37.8596
Amhara,Semen Gonder,Debark zuria,Terako,S0301043702,POINT (37.8566 13.1473),13.1473,37.8566
Amhara,Semen Gonder,Debark zuria,Debir,S0301042832,POINT (37.9251 13.1628),13.1628,37.9251
Amhara,Semen Gonder,Debark zuria,Dawe Andnet,S0301040172,POINT (37.6635 13.3508),13.3508,37.6635
Amhara,Semen Gonder,Debark zuria,Maremiya Bet,S0301040672,POINT (37.78893 13.141439),13.141439,37.78893
Amhara,Semen Gonder,Debark zuria,Cherahiena,S0301045073,POINT (37.772984 13.1853285),13.1853285,37.772984
Amhara,Semen Showa,Merahibete,Geren,S0305020422,POINT (39.06 10.0412),10.0412,39.06
Amhara,Semen Showa,Merahibete,Gideb,S0305022052,POINT (38.7983 10.0239),10.0239,38.7983
Amhara,Semen Showa,Merahibete,Waregne,S0305022702,POINT (38.7145 10.0272),10.0272,38.7145
Amhara,Semen Showa,Merahibete,Shefri,S0305022762,POINT (39.1007 10.0927),10.0927,39.1007
Amhara,Semen Showa,Merahibete,Geret,S0305020372,POINT (38.9535 10.0679),10.0679,38.9535
Amhara,Semen Showa,Merahibete,Harogenda,S0305020542,POINT (39.1276 10.1224),10.1224,39.1276
Amhara,Semen Showa,Merahibete,Meragna,S0305022742,POINT (38.9212 10.0296),10.0296,38.9212
Amhara,Semen Showa,Merahibete,Finote Tehadiso,S0305020682,POINT (38.7804 10.0407),10.0407,38.7804
Amhara,Semen Showa,Minz Keya Gibrel,Addis Tsehaye,S0305200022,POINT (39.2511 10.1413),10.1413,39.2511
Amhara,Semen Showa,Merahibete,Zeyita,S0305020642,POINT (39.0558 10.069),10.069,39.0558
Amhara,Semen Showa,Merahibete,Yesa,S0305020382,POINT (39.0339 10.103),10.103,39.0339
Amhara,Semen Showa,Merahibete,Shenbeko Meda,S0305020452,POINT (38.839 10.0167),10.0167,38.839
Amhara,Semen Showa,Merahibete,Embima,S0305020572,POINT (39.0855 10.051),10.051,39.0855
Amhara,Semen Showa,Merahibete,Memo Meseke,S0305022802,POINT (39.0388 10.0717),10.0717,39.0388
Amhara,Semen Showa,Merahibete,Sergena,S0305020432,POINT (38.9249 10.0654),10.0654,38.9249
Amhara,Semen Showa,Merahibete,Joma Nunuta,S0305020612,POINT (38.9759 10.0098),10.0098,38.9759
Amhara,Semen Showa,Minz Keya Gibrel,Doba,S0305200012,POINT (39.2178 10.1359),10.1359,39.2178
Amhara,Semen Showa,Merahibete,Kora Tamo,S0305020392,POINT (39.1281 10.0865),10.0865,39.1281
Amhara,Semen Showa,Merahibete,Afezez,S0305020402,POINT (38.987 9.973380000000001),9.97338,38.987
Amhara,Semen Showa,Merahibete,sebagie,S0305023192,POINT (38.8978 10.0308),10.0308,38.8978
Amhara,Semen Showa,Merahibete,Kora Wenchit fit,S0305020442,POINT (39.1326 10.0936),10.0936,39.1326
Amhara,Semen Showa,Merahibete,Kolash,S0305020362,POINT (39.1787 10.1183),10.1183,39.1787
Amhara,Semen Showa,Merahibete,Delema Mesino,S0305020602,POINT (39.1668 10.1664),10.1664,39.1668
Amhara,Semen Showa,Merahibete,Magas,S0305022042,POINT (39.082737 10.08213),10.08213,39.082737
Amhara,Semen Showa,Merahibete,Mariam Serka,S0305020522,POINT (38.737423 10.026528),10.026528,38.737423
Amhara,Semen Showa,Merahibete,Gebero,S0305022772,POINT (38.780914 10.03781),10.03781,38.780914
Amhara,Semen Showa,Merahibete,Tache Mariyam,S0305022782,POINT (38.714462 10.027187),10.027187,38.714462
Amhara,Semen Showa,Merahibete,Goranda,S0305020532,POINT (38.798424 10.023905),10.023905,38.798424
Amhara,Semen Showa,Merahibete,Amesal W/Giworgis,S0305022732,POINT (38.984024 10.056791),10.056791,38.984024
Amhara,Semen Showa,Merahibete,Berkato,S0305020662,POINT (39.0825 10.1041),10.1041,39.0825
Amhara,Semen Showa,Merahibete,DIFA,S0305023172,POINT (38.8832 10.0096),10.0096,38.8832
Amhara,Semen Showa,Merahibete,Edegete Behibret,S0305020462,POINT (39.0402 10.0311),10.0311,39.0402
Amhara,Semen Showa,Merahibete,Yidemko,S0305020502,POINT (38.9197 9.98387),9.98387,38.9197
Amhara,Semen Showa,Merahibete,Agerit,S0305020552,POINT (38.9588 10.089),10.089,38.9588
Amhara,Semen Showa,Merahibete,Chorie,S0305020562,POINT (39.0205 10.0195),10.0195,39.0205
Amhara,Semen Showa,Merahibete,Chikach,S0305020472,POINT (38.8273 10.0371),10.0371,38.8273
Amhara,Semen Showa,Merahibete,Kosso Terehina,S0305020672,POINT (39.0128 10.1015),10.1015,39.0128
Amhara,Semen Showa,Merahibete,Werkamba,S0305020512,POINT (39.1064 10.0675),10.0675,39.1064
Amhara,Semen Showa,Merahibete,Alem Ketema,S0305020652,POINT (39.0371 10.0494),10.0494,39.0371
Amhara,Semen Showa,Merahibete,Kunetar,S0305022712,POINT (39.0281 10.0657),10.0657,39.0281
Amhara,Semen Showa,Merahibete,Ediget Fana,S0305021142,POINT (38.880474 10.008339),10.008339,38.880474
Amhara,Semen Showa,Minz Keya Gibrel,Embiteta,S0305200332,POINT (39.2532 10.1533),10.1533,39.2532
Amhara,Semen Showa,Merahibete,Fetera,S0305020693,POINT (38.874187 10.009514),10.009514,38.874187
Amhara,Semen Showa,Merahibete,Arbegnoch,S0305020703,POINT (39.041126 10.022071),10.022071,39.041126
Amhara,Mirab Gojjam,Dega_Damot,Debtera Berkegn,S0307070932,POINT (37.5766 10.9357),10.9357,37.5766
Amhara,Mirab Gojjam,Dega_Damot,Gebeya tsion,S0307070412,POINT (37.6832 10.8954),10.8954,37.6832
Amhara,Mirab Gojjam,Dega_Damot,sefatira,S0307070882,POINT (37.5687 10.9061),10.9061,37.5687
Amhara,Mirab Gojjam,Dembecha,Genet Mariam,S0307070062,POINT (37.580826 10.720845),10.720845,37.580826
Amhara,Mirab Gojjam,Dega_Damot,Dama Markos,S0307071002,POINT (37.622 10.7058),10.7058,37.622
Amhara,Mirab Gojjam,Dega_Damot,Mahedrit,S0307070512,POINT (37.5326 10.9655),10.9655,37.5326
Amhara,Mirab Gojjam,Dembecha,Senbo,S0307071182,POINT (37.568405 10.733148),10.733148,37.568405
Amhara,Mirab Gojjam,Dega_Damot,Gudiba Mariam,S0307070482,POINT (37.5795 10.8297),10.8297,37.5795
Amhara,Mirab Gojjam,Dega_Damot,Agewder,S0307070892,POINT (37.618 10.7246),10.7246,37.618
Amhara,Mirab Gojjam,Dega_Damot,Dega Chat Warka,S0307070162,POINT (37.6687 10.8412),10.8412,37.6687
Amhara,Mirab Gojjam,Dega_Damot,Geshet,S0307070382,POINT (37.5808 10.7208),10.7208,37.5808
Amhara,Mirab Gojjam,Dega_Damot,Kola bekisise,S0307071192,POINT (37.5984 10.9922),10.9922,37.5984
Amhara,Mirab Gojjam,Dega_Damot,Melaya,S0307070552,POINT (37.643 10.7512),10.7512,37.643
Amhara,Mirab Gojjam,Dega_Damot,kola Shangi,S0307070252,POINT (37.6636 10.873),10.873,37.6636
Amhara,Mirab Gojjam,Dega_Damot,Showa,S0307070272,POINT (37.6665 10.995),10.995,37.6665
Amhara,Mirab Gojjam,Dega_Damot,Feletit,S0307070302,POINT (37.686 10.923),10.923,37.686
Amhara,Mirab Gojjam,Dega_Damot,Teter yshohe,S0307070402,POINT (37.6456 10.7704),10.7704,37.6456
Amhara,Mirab Gojjam,Dega_Damot,Aledebie,S0307070682,POINT (37.5345 10.7774),10.7774,37.5345
Amhara,Mirab Gojjam,Dega_Damot,Lije yengus,S0307070152,POINT (37.5612 10.9792),10.9792,37.5612
Amhara,Mirab Gojjam,Dega_Damot,Sekela,S0307070172,POINT (37.5386 10.9059),10.9059,37.5386
Amhara,Mirab Gojjam,Dega_Damot,Genda Wuha,S0307070212,POINT (37.5008 10.9459),10.9459,37.5008
Amhara,Mirab Gojjam,Dega_Damot,Skela bksese,S0307071212,POINT (37.7343 11.02),11.02,37.7343
Amhara,Mirab Gojjam,Dega_Damot,Genes,S0307070202,POINT (37.6541 10.8956),10.8956,37.6541
Amhara,Mirab Gojjam,Dega_Damot,Feres  Wuha,S0307070242,POINT (37.5454 10.8801),10.8801,37.5454
Amhara,Mirab Gojjam,Dega_Damot,Gena  Memcha,S0307070322,POINT (37.6233 10.8857),10.8857,37.6233
Amhara,Mirab Gojjam,Dega_Damot,Santima  Yeshoh,S0307070332,POINT (37.7103 10.962),10.962,37.7103
Amhara,Mirab Gojjam,Dega_Damot,Deber Abiyhayla,S0307070342,POINT (37.507 10.7567),10.7567,37.507
Amhara,Mirab Gojjam,Dega_Damot,Gijere,S0307070582,POINT (37.6259 10.9437),10.9437,37.6259
Amhara,Mirab Gojjam,Dega_Damot,Aniz  misnkel,S0307070602,POINT (37.5864 10.6953),10.6953,37.5864
Amhara,Mirab Gojjam,Dega_Damot,Godber Mesikina,S0307070702,POINT (37.51 10.9181),10.9181,37.51
Amhara,Mirab Gojjam,Dega_Damot,Kura gedel,S0307070712,POINT (37.6971 10.9466),10.9466,37.6971
Amhara,Mirab Gojjam,Dega_Damot,Butila Eyesus,S0307070222,POINT (37.6939 10.989),10.989,37.6939
Amhara,Mirab Gojjam,Dega_Damot,Bekess Abagera,S0307070542,POINT (37.5009 10.8486),10.8486,37.5009
Amhara,Mirab Gojjam,Dega_Damot,Awurid,S0307070752,POINT (37.6747 10.8614),10.8614,37.6747
Amhara,Mirab Gojjam,Dega_Damot,Ameba,S0307070942,POINT (37.6845 10.8234),10.8234,37.6845
Amhara,Mirab Gojjam,Dega_Damot,Meles kidanmerth,S0307070962,POINT (37.5883 10.7542),10.7542,37.5883
Amhara,Mirab Gojjam,Dega_Damot,Akilat,S0307070282,POINT (37.622 10.7911),10.7911,37.622
Amhara,Mirab Gojjam,Dega_Damot,Ferese bet Michael,S0307070572,POINT (37.5985 10.8495),10.8495,37.5985
Amhara,Mirab Gojjam,Dega_Damot,Aba Zego,S0307070692,POINT (37.6951 10.7766),10.7766,37.6951
Amhara,Mirab Gojjam,Dega_Damot,Fenkatite,S0307070972,POINT (37.5598 10.8719),10.8719,37.5598
Amhara,Mirab Gojjam,Dega_Damot,Weyebeghe1,S0307070992,POINT (37.6594 10.716),10.716,37.6594
Amhara,Mirab Gojjam,Dega_Damot,Melse Misana Meda,S0307070182,POINT (37.5372 10.9236),10.9236,37.5372
Amhara,Mirab Gojjam,Dega_Damot,Abye Haile,S0307070192,POINT (37.6516 10.9479),10.9479,37.6516
Amhara,Mirab Gojjam,Dega_Damot,Shembrma,S0307070232,POINT (37.5684 10.7331),10.7331,37.5684
Amhara,Mirab Gojjam,Dega_Damot,Hamsa  Beret,S0307070312,POINT (37.6992 10.7842),10.7842,37.6992
Amhara,Mirab Gojjam,Dega_Damot,Guansit,S0307070362,POINT (37.5238 10.7427),10.7427,37.5238
Amhara,Mirab Gojjam,Dega_Damot,Debresina,S0307070392,POINT (37.5253 10.8255),10.8255,37.5253
