index,random_starting_point,algorithm,ee,eei,proposed_locations,time,sigma
271,241,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",20.93180013,0.05
61,31,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",20.75199437,0.05
51,21,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",21.00799251,0.05
211,181,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",21.18836308,0.05
191,161,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",21.24339604,0.05
221,191,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",20.84046221,0.05
41,11,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",20.75787354,0.05
181,151,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",21.44464111,0.05
231,201,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",23.07674146,0.05
71,41,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",21.44470167,0.05
171,141,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",21.06566501,0.05
241,211,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",21.13326979,0.05
161,131,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",20.77516866,0.05
251,221,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",21.71432757,0.05
151,121,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",20.72918892,0.05
261,231,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",21.02131796,0.05
91,61,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",20.68506742,0.05
141,111,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",20.92032075,0.05
81,51,CMA,434997,373,"[[12.53278366,39.7248394,]
,[8.97376536,35.50101406]
,[10.12387749,37.69950146]
,[12.45525672,39.92858658]
,[12.44862829,40.07337789]]",20.99042177,0.05
